author,text,time,likes
@cokymecin983,"harga murah , kenceng + customer service , tekhnisi cepet ketika ada masalah dijamin langsung pd migrasi ksana",1 hari yang lalu,0
@EkanRevi,"Saya sebagai warga kabupaten menyambut positif sih ini biar provider yang naikin harga kuota seenaknya 50rb cuma 10gb dan ada yang lebih sedikit lagi, 100rb sebulan dan gak perlu ribet nunggu kabel terakses ke rumah sy stuju program ini",1 hari yang lalu,0
@axora-play,"100mbps, internet kenceng, murah > ini gw yakin
stabil ? > NOOOO.. ga mungkin",1 hari yang lalu,0
@sasori5163,Gue curiganya dari logo keliatan kayak gak niat buatnya.,1 hari yang lalu (diedit),0
@Channelberkicau,Teresa efeknya.. Tiba2 tagihan iconet saya turun 10%,1 hari yang lalu,0
@MuHSkR,Bang link yg bener internet rakyat yg mana ya bang,1 hari yang lalu,0
@livefootballjourney,"Non sense, ujung2nya adalah korupsi. Mark my word !!!",1 hari yang lalu,0
@emanmulyatman,5 : 05 Njiir izin Ormas ilang :face-orange-frowning::face-blue-smiling:,1 hari yang lalu (diedit),0
@gungdesurya,"Dari nama internet rakyat aja udah susah dipercaya
Udah kayak gimmick2 partai yang ""atas nama rakyat"" atau gimmick ""wong cilik""",1 hari yang lalu,0
@alexanders_mc,"Wah, Abis nonton Video ini jadi gk mau pakai Internet Rakyat. Lag pasti dan gak stabil. Murah tadi gak nyaman buat apa. Zzz...",1 hari yang lalu,0
@mahdidham,Btw myrepublic belum ngumumin harga (bahkan program) buat coverage areanya mereka lho 😊,1 hari yang lalu (diedit),0
@Pajampangan769,"Mudah²an jadi perang harga.
Internet yang lain ikut turun harga",1 hari yang lalu,0
@Ganamlima,"itu repeaternya di tower centratama, dari rel ke tower yang jaraknya bisa 15 Km lah .... butuh fiber optik, dari 1 tower centratama hanya mengcover 360 derajat, maksimal coverage 500 meter .... ya tetep butuh optik, covernya juga gak luas",1 hari yang lalu,0
@azzainsomnia,"Saya sudah daftar, tapi belum ada konfirmasi keberlanjutan",1 hari yang lalu,0
@niekowidyansyahjidsam20,"09:06 soal CS bang. Handling konsumen menengah ke atas dan menengah ke bawah jauh sekali bedanya. Soalnya kami ada sedikit pengalaman lomba nasional. Yang mana konsumennya heterogen, ada menengah ke atas ada menengah ke bawah. Meski yang dikeluhkan bisa hal yang sama. Tapi lebih mudah menangani konsumen menengah ke atas. Selain itu juga lebih banyak duitnya, hehe",1 hari yang lalu,0
@kokiyasintulungagung4347,Joos lanjutkan internet murah🎉,1 hari yang lalu,0
@stahncloud6542,Saya tertarik tp ortu kyknya g akan mau kalo speed g stabil soalnya suka nonton Netflix YouTube SM sejenisnya kasian csnya tar dikomplain mulu ini aja PK iconnect gangguan sejam langsung dikomplain.😂,1 hari yang lalu,0
@ardizen5788,semoga program ini bisa membantu masyarakat,1 hari yang lalu,0
@WiraDafitson,saya dukung nih...lanjutkan !,1 hari yang lalu,0
@riyantimandasari5337,"Pemaparan orang bodoh,lantas apa manfaat anda bagi masyarakat...biacara teori harus ada solusi dan tindakan.bukan sekedar omong kosong..cerdas tapi dangkal otakmu",1 hari yang lalu,0
@flovlog5638,Kenapa tidak diperkuat telkom bumn negara dipercepat upload dan download datanya bukan bisnis bangun server baru😂😅,1 hari yang lalu,0
@hoshi314,"Masalahnya adalah meyakinkan bokap gw buat pindah dari indihome, kalo gak salah Indihome kan masih di bundle sama TV kabel gitu? dan bokap gw masih sering nonton TV channel luar negeri. Keluarga gw gak ada yang nonton lagi mending streaming atau youtube an kecuali bokap wkwkwkwkwk",1 hari yang lalu,0
@miftakhulnurfahriszal,"Sangat tertarik banget, karena itu sangat sangat membantu financial masyarakat, asal sistem operasi nya benar.. Dan di isi oleh org org yg Kompenten bukan asal asalan.. Semoga Indonesia bisa mencapai cita-cita nya aamiin",1 hari yang lalu,0
@mustikaajiwardaya5383,"Saya ikut pre regist si IRA ini, walau sebenernya udah langganan Biznet 0D.
Kalau emang jadi beneran, lumayan buat Load Balance, tinggal tambah mangle rules buat gaming mode, agar traffic game hanya lewat Fiber. Dan traffic browsing, streaming bisa merger 2 ISP",1 hari yang lalu,0
@opiniku5510,"Lagi - lagi yang MONOPOLI ujung - ujungnya menguasai lalu Membentuk harga seenak jidatnya, masih ingat Pertamina dan sebentar lagi Goto-Grab kalau jadi merger 😅 awalnya mungkin bagus lama - lama kualitasnya makin hancur dg harga seenak jidatnya.",1 hari yang lalu,0
@aman92V,"gw yg dicekik harga telkomsel, berasa ingin balas mencekik...",1 hari yang lalu,0
@motivasihidupsederhanaginanjar,paling cuma kuat sampai 3 tahun. saya tau siapa yang bikin awalnya. 😂,1 hari yang lalu,0
@BOCAH_SNIPER,"Dari beberapa internet yg pernah gue pake .

1. Indihome : Mahal .lemot.teknisi kurang gercep . CS kurang peduli .peket bulanan berubah ubah 

2. My republik : Kenceng .murah .teknisi kurang gercep .CS abrul Adul . After sales nya jelek

3.ion net : Murah. Lemot .",1 hari yang lalu,0
@lawliet3320,"Teori nya bagus, cuma eksekusi nya engga tau, karna untuk bkin tower cell itu mahaal",1 hari yang lalu,0
@omgfactssss,Daftar nya eror terus udah 100 kali gw daftar,1 hari yang lalu,0
@GArtha-uq7nl,"btw gw di bali pake internet MTM 200mbps harga 300rb, bahkan ada global extreme 200mbps harga 240rb (kalau di bayar tahunan). Jadi apakah 100mbps 100rb possible?",1 hari yang lalu,0
@Lunionz,bagus kalo emang targetnya untuk yang belum tercover merata di luar daerah nih. sekarang paket internet untuk hp emang udah gak worth it di harganya (si merah). mungkin merasa si merah gak ada saingannya jadi bebas sesuka hati naikin harga internet dan kuotanya di pangkas sedikit mungkin.,1 hari yang lalu,0
@ardisoma3702,"Wifi rakyat cocok untuk perdesaan, solusi masyarakat yg kekurangan sinyal",1 hari yang lalu,0
@budiprasetya8248,"Disaat banyak wifi swasta yg dh masuk ke desa2 menurutku ini program yg g jelas sih, paling tr jaringannya ganggguan mulu. Pada tau kah ya kalo dikelola pemerintah gimana",1 hari yang lalu,0
@bastian0129-o9i,"Sy sudah daftar, tp belum ada informasi pemasangan😢",1 hari yang lalu,0
@ellviovenezza911,Ujung2 nya nih bakalan di jadiin monopoli oligarki kekuasaan 😂😂😂,1 hari yang lalu,0
@paulussutantaaruan9004,"Yg punya Hashim (adeknya presiden)
Target konsumen menengah kebawah
Area utama kabel ada di jawa  (karna jalur kereta paling banyak disana)
Fix ini persiapan brainwash ke 2029.
Siap2 aja ntar internetnya banyak iklan 2periode 😅",1 hari yang lalu,0
@hudanug,so ini bener internet rakyat bukan internet korporat...,1 hari yang lalu,0
@sjatiwijaya6520,Sama tuh sama ICON nya PLN...Optic nya pake tower sutet nya PLN...,1 hari yang lalu,0
@nobel87able,"1.4 ghz? Iya sih tanah kosong... Untuk sekarang hahahaha 😂 

Cek ""spectrum crowding"" guys. 

Ini sih masih terlihat kayak manipulasi goreng saham sih...",1 hari yang lalu (diedit),0
@alphafox1307,"Harga Data Telkomsel di Papua gila bnget. 

Semoga internet rakyat dapat mnjdi solusi",1 hari yang lalu,0
@junghee6071,"Saya mulai tidak percaya, sudah lebih dari sebulan saya daftar dan berhasil namun sampai hari ini tidak ada tindak lanjut, satu2nya respon yg saya terima adalah kode OTP saat mendaftar, saya malah curiga pendaftaran itu hanya untuk mengumulkan data pribadi karena setelahnya tiba2 banyak yg menghubungi saya menawarkan berbagai macam, ada asuransi, ada yg menawarkan pinjaman, ada dealer yang menawarkan mobil, ada yg menawarkan trading saham sampai judi online, bener2 aneh",1 hari yang lalu,0
@jureg2350,"Yah,,,INI SALAH SATU TUJUAN BERKUASA,,, SUDAH KUDUGA,,, 😅",1 hari yang lalu,0
@busanpadse,Di kampungku sudah ada internet desa ... 100 Rebu perbulan ... Kenceng parah,1 hari yang lalu,0
@indramanumania631,"Awal nya semgt,pas tau ada nama hasim jd pesimis.bpa ini yg kty mo naekin gaji guru ama bkin rumh buat rakyt ya,ahsudah lah",1 hari yang lalu,0
@kumanexe1,"apa disini udh ada yang pakai?
gua dah daftar tapi belum ada info lagi",1 hari yang lalu,0
@ianchannel6120,Gmn caranya bro jika sy mau beli layanan internet rakyat ini?,1 hari yang lalu,1
@vousmouze,Lah starlite 100k 200Mbps,1 hari yang lalu,0
@rinaldim8922,Internet rumah ku kok ngelag ya kalo malam😭😭😭,1 hari yang lalu,0
@notme6511,dibanting kmrn harga sahamnya sama bandar..,1 hari yang lalu,0
@sipetomarajo4953,"dengan bodohnya gua daftar situs nya dengan sadar gara gara liat beberapa postingan influcer ngomongin ,, setelah daftar lengkap dengan nomor ktp alamat lengkap semua , ga ada notif sama sekali sampai sekarang,, asli gua ke gocek untuk urusan 1 ini",1 hari yang lalu (diedit),0
@ziyanfuadi777,1 juta rumahnya mana? Internet murah untuk 1 juta rumah saja sepertinya atau hanya skizo😂,1 hari yang lalu,0
@mr.ackerman7038,"Ada harga ada rupa,",1 hari yang lalu,0
@rivan21,"Di kotaku, XL jual paket unlimited (bener2 unlimited) harga 20rb per 10 hari.  Sebulan 60rb. Kecepatan up to 50mbps. Ping stabil.",1 hari yang lalu,0
@Polarbear7829,yang gratis dari elon musk aja dipungli apalagi ginian,1 hari yang lalu,0
@muhtarsidiq1837,"Belum belum sudah minta data diri , menakutkan , padahal jaringan saja belum ada",1 hari yang lalu,0
@ophunk52,"pinter sih, provider² lokal sdh dijual² in tinggal di bantai sma internet pemerintah.. 😊 smart planning sih tau deh kedepan nya😋",1 hari yang lalu,0
@ansanuskartojono7608,"kenyataannya yg pake kabel optik,macam indihome saat cuaca  mendung maupun hujan, jg muter2 gak lancar😢😢😢",1 hari yang lalu,0
@berkahslametchannel4922,Internet rakyat ya untuk rakyat masa pejabat ikutan pake internet rakyat 😂,1 hari yang lalu,0
@bejoanwar7769,"Raymon, kan saat lelang itu kan ada 3 regional FWA.  Apakah harga di Jawa akan sama dengan di Papua? 
Apakah sama harganya dengan di sumatera dan Kalimantan dan Sulawesi ?.",1 hari yang lalu,0
@nazrileko6503,Sudah sulit untuk percaya lg😢,1 hari yang lalu,0
@HanifKaruna,"Apaan indihome cuman bagus di speedtest, realita suka putus-nyambung.",1 hari yang lalu,0
@ErwinPermana-l2d,"Cocok nih buat Telkom mikir bener. . Selama ini Telkom dan pln dimanja oleh hak monopoli. Direktur males malesan 😂😂😂. Btw kang Rey.. untuk sekolah dan perusahaan/kantor pemerintah ada tarif premiumnya mulaindari 250rb. Utk konsistensi di indo cuma kota besar yg dapat , saya di kabupaten  fiber optiknya asu. Ping nya naik turun kyk harga cabai. Mau pake provider apa aja sama. Internet rakyat ini menarik sih",1 hari yang lalu (diedit),1
@MantulsMLFF,"Omon omon , wowo",1 hari yang lalu,0
@dewroro,too good to be true sih berharap ini free dari politik,1 hari yang lalu,0
@MotoGenetiX,"Klo Telkom ga bereaksi berarti scam alias antara fup nya rendah atau speed nya rendah, sebaliknya klo Telkom bereaksi pasti bener😂",1 hari yang lalu,0
@TuanSaleh-t3i,Bisa jadi bos Islam. Mereka itu bukan Islam n penipu secara halus..in nyata bos ya..,1 hari yang lalu,0
@bejoanwar7769,"100 mbps 90ribu ( 100 ribu sudah termasuk PPN 11%) 
Mustahil Ndak sih .

Ngeri Ndak sih",1 hari yang lalu,0
@adhi41,"Company besar mainnya smooth, suka gak kelihatan. Beberapa tahun lalu pertama kali coba Surge di kereta (awalnya yg ditulis nama perusahaannya aja), sepanjang perjalanan nikmati internet gratis walopun ga stabil. Trus mikir mereka untungnya dari mana? Pasang videotron, itupun yg diiklanin lebih banyak produk/acara mereka sendiri. Ternyata sudah punya planning jauh ke depan, menguasai jalur kereta untuk ngembangin produk mereka.",1 hari yang lalu,1
@rohmanmulyadi7839,Udah daftar tapi belum ada eksekusi juga,1 hari yang lalu,0
@eLmando7,"Pandangan gw sebagai teknisi salah satu perusahaan besar di indo, kalo internet rakyat eksekusi nya bagus dan konsisten dalam kualitas dan kuantiti gw yakin bakal gacor banget, damn kalo semua itu berbanding terbalik justru yg bakal namanya harum provider yg lain (opini gw)",1 hari yang lalu,0
@bangipoel6278,"Bro, edukasi lo kebanyakan gak jelas, lu inget zaman dulu provider lebih mahal, sekarang Alhamdulillah jauh lebih murah dan kalau bisa lebih murah karena Internet Indonesia termasuk masalah dari dulu",1 hari yang lalu (diedit),0
@babangfaris2967,Lemot bng disini ada,1 hari yang lalu,0
@dikisetiawan9847,RAGU DAN CURIGA!,1 hari yang lalu,0
@a.afifa.3872,"Kawan kita bongkar semuanya data internet masing² dari perusahaan semakin gak jelas & curiga ada korup, padahal waktu aku buka apk sebentar eh udah langsung garap per 50mb /100mb dah hilang 🗿 ada tikus nih di balik batu diam² makan duit kita smpai memiskinkan rakyat",1 hari yang lalu,0
@arfasy,"sempat2nya masukin ""biaya ormas"" nice! 😂",1 hari yang lalu,0
@DuktekTV,"Kalo masalahnya adalah konsistensi, kami konsumen Fiber optik juga mengalami hal yg sama. Di jam pulang kerja speed internet menurun Drastis dari 20Mbps menjadi 0,1 Mbps. Kabel fiber optik tidak betul2 dedicated, yg dedicated hanya fisiknya ke rumah kita, tapi bandwithnya tetap sharing dengan pengguna lain.",1 hari yang lalu,0
@hasinashari6825,pra daftar berkedok survei tempat,1 hari yang lalu,0
@lotim5913,"Sangat2 sampah internet di indonesia ini bang. Iternet di negara ini disusupi banyak banget iklannya ketika nonton. Iklan itu bukan berasal dari youtub melainkan dari paket internet itu sendiri. Bagaimana saya tau ya karna sy di luar negeri pake 2 paket satu yg ada di megara tujuan dan satu indonesi. Yg indonesia beh iklannya sampah semua,yg di megera tujuan bersih tanpa iklan",1 hari yang lalu,0
@juandahiosi4024,"1 kampung atau desa minimal 2 atau 3 pemancar atau tower ? 

Di pulau jawa ada lebih dari 20.000 kampung atau desa .

artinya butuh 60.000 ribu pemancar atau tower buat nembak sinyal .",1 hari yang lalu,0
@apputuasiburian,Kalo dalam hal ini gua lebih percaya dibanding Bobibos. Dan udah pre-register,1 hari yang lalu,0
@faturrohman6947,"semoga ini projects sukses biar kalian para wifi wifi / operator2 lain kalau gak menyesuaikan harganya ,dan tetep mahal siap siap kalian akan BANGKRUT🔥🔥🔥 dukung internet rakyat",1 hari yang lalu,0
@Joko_kelono,"saya dah 7 bulan 
pake starlite bayar 100 rb 
Kcpatan 200 Mbps
Mski kdang ngelag 
Murah lah",1 hari yang lalu (diedit),0
@irylexz8655,bukanya udah ada ya? dengan harga yang sama dan speed nya. yaitu starlite,1 hari yang lalu,0
@dwisupp2004,yg pasti gimmick lah mana bisa jualan dengan harga 100rb,1 hari yang lalu,0
@HidayatYuuf,"baru sebulan pakai starlite by surge yang datang tiba2 dengan promo 1 bulan pemakaian gratis terus bulan selanjutnya bayar 100k. agak curiga di awal tapi karena banyak dari tetangga yang pasang wifi, jadi mari kita coba. kemudian akhirnya jelas karena video ini. Jujur pakai wifi starlite ini baru 10 hari setelah dipasang karena banyak kendala di CS nya, kemudian pemakaian lancar, sayangnya ada kejengkelan pakai ""internet rakyat"" ini, tetangga juga mengiyakan. yaitu, kendala tidak internet meski jaringan internet dapat terhubung dan bahkan bisa lebih dari 18 jam. Saat komen ini ditulis, jaringan internet rakyat tidak dapat dipakai karena hal tersebut. Jadi saya kembali menggunakan internet indihome (niatnya jika internet rakyat ini lancar bisa gantikan indihome yang mahal), memang ada harga ada kualitas.",1 hari yang lalu,0
@emhaarifinmadaw264,Sudah daftar semoga tidak omon2 doang,1 hari yang lalu,0
@wahyuprasetyo6297,"Kalau boleh jujur memang kedengarnnya aneh, tapi gua yakin bakal terjadi karena gua udh merasakannya dan memang ada yang menyediakan bukan dari provider terkenal seperti inidome, biznet dll, tapi memang benar adanya dan gua udh coba sendiri di rumah temen gua di daerang Tngrang Kab itu udh ada cuma bayar perbulan 100rb dengan kecepatan 100 Mbps, dan setelah di test memang kncang tapi ga tau apakah akan terus ada yg menyediakan internet seperti itu, jujur pertama kali gua tanya ke temen gua dnghn kcepatan segini harga brp, gua tebak di atas 300rb eh ternyata cuma 100rb dan itu real.",1 hari yang lalu (diedit),0
@skylowgilak,Wajar bang. Nama aja negara claim. 😂😂😂😂...,1 hari yang lalu (diedit),0
@andri7589,"gw udah apply, di pulau jawa, tapi mana ga dateng2",1 hari yang lalu,0
@harryhazmi2990,klo pendapat saya lebih suka karena proveder di indonesia udah markup terlalu sadis dari masa aktif dan kouta dengan speed yg rendah saya aja ojol butuh internet cepat agar akurasi maps gak delay karena beberapa detik delay order bnyak yg lolos dan di jalan sering kesesat gara2 delay...,1 hari yang lalu,0
@diankinanda7884,"Gw udah daftar tu, nyoba2 dah, mayan cuma 100k, soalnya indihome aja blum sampek rumah ku, klo ini Bneran ya mayan juga",1 hari yang lalu,0
@RastaLanda-g4s,"Kalau bagus mungkin bisa jadi terbaik, kalau cuma gebrakan doang saya rasa mirip seperti iconnet",1 hari yang lalu,0
@surotarmidjan8884,"saya lama terbiasa dengan teknologi tower wireless. memang secara simple bisa memangkas biaya last mile dibanding dengan FTTH ( tarik kabel langsung ke rumah). tapi secara teknologi ga seindah itu, iya pemancar bisa memancarkan 100 Mbps itu jika cuma ada 1-2 terminal yang terhubung, bayanin yang 1 gang aja udah ada 10 terminal, 1 blok bisa 30 an terminal, berapa kecepatan yang didapat ??
contoh nyata aja kecepatan wifi di rumah 100 mbps, jika ada 30 perangkat terhubung bersamaan, bakal kuwalahan itu modem nya.",1 hari yang lalu,0
@Satria_Wiranggi8888,Gimmik gimana maksudnya makanya ke desa desa ke daerah  biar tau  oke,1 hari yang lalu,0
@SandiSugiana,"Tinggal internet rakyat bikin kelas yg vip buat yg lebih stabil dngan up harga, dan yg paling penting harus punya pelayanan yg oke dari segi maintenence 
Karena indihome lelet bnget",1 hari yang lalu,0
@ikhsanikhsan7712,"inget internet di indonesia ada 2 jenis broadband sama dedicated, yang terbanyak di pakai itu broadband pasti ada FUP walaupun di iklan tertulis unlimited karena kita sewa perKUOTA. sedangkan Dedicated kebanyakan perusahaan besar yang butuh koneksi stabil tanpa ada batasan FUP, jadi kesimpulan gw lebih baik dedicated dari pada broadband. Bila masih tidak yakin boleh anda coba sendiri ?
#Selamat_mencoba 😂😂😂",1 hari yang lalu,0
@Macanngn,Suatu saat saya akan jauh dr internet. Hidup di desa jauh dr hingar bingar orang bodoh yg mulai masuk ke internet🎉,1 hari yang lalu,0
@zahra-z3b3e,Kualitasnya bisa diadu nda am trlkomsel dan prider legal lainnya.. Gmn ya ada yg sudah pasang apa model nya??,1 hari yang lalu,0
@Aquatesis,Gua yakin pasti di jegal sama Telkomnyet soalnya kan punya BUMN.,1 hari yang lalu,0
@giokhitam2870,"😂😂.smoga aja beneran murah berkualitas tanpa Drama... konyolnya yg paling mahal malah Operator milik Rakyat..Ajaibnya hampir setiap  tahun merugi..paling hebat untung tipis...bahkan dulu thn 2012 pernah dinyatakan Pailit... walupun dianggap hnya permainan persaingan dan politik..
Andai aja di Indonesia, ada perusahaan Swasta atau Badan usaha milik asing yg kualitasnya biasanya lebih baik dan bersaing.smua produk Kebutuhan Primer sprt listrik,Telko,Air dan produk monopoli lainya..sprt Saingan Pertamina,milik Malaysia Shell Petronas,Vivo dll..jd mrekka mau gak mau hrs memperbaiki kualitas dan Harga bersaing.. Akhirnya konsumen yg diuntungkan..",1 hari yang lalu,0
